EmployeeID,BenefitID,UsageFrequency,LastUsedDate,Age,Gender,Department,Tenure,BenefitType,BenefitSubType,BenefitCost,SatisfactionScore,Comments,age_group,tenure_group,subcat_401k Basic Matching,subcat_401k Catch-Up Contributions,subcat_401k High Contribution,subcat_401k Investment Fees,subcat_401k Maximum Matching,subcat_401k Standard Matching,subcat_After-School Care,subcat_Basic Coverage,subcat_Conference Attendance,subcat_Dependent Coverage,subcat_Family Membership,subcat_Graduate Degree,subcat_HDHP Individual,subcat_HMO Family,subcat_Healthcare FSA,subcat_Individual Courses,subcat_Monthly Communications,subcat_Monthly Internet Allowance,subcat_On-Site Infant Care,subcat_PPO Family,subcat_PPO Individual,subcat_Premium Discount Tier 1,subcat_Professional Certification,subcat_Supplemental High Amount,subcat_Supplemental Standard,subcat_Tier 1 Partners,subcat_Tier 2 Partners,subcat_Tier 3 Partners,subcat_Transit Subsidy,subcat_Undergraduate Degree
4543,7,2,2023-09-29,45,Female,Sales,13,Flexible Spending Account,Healthcare FSA,450.0,3,Average amount of vacation days.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3165,21,4,2023-10-24,56,Male,IT,24,Life Insurance,Basic Coverage,163.92,4,"Solid plan, happy with it.",Gen X,>15,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2538,13,4,2024-05-27,46,Female,Sales,3,Cell Phone Allowance,Monthly Communications,65.0,1,Inconvenient and inefficient.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1601,16,5,2024-03-04,53,Male,IT,15,Health Insurance,HDHP Individual,84.55,4,"Great coverage, but a bit expensive.",Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1011,15,1,2024-05-03,57,Female,Marketing,1,Tuition Reimbursement,Professional Certification,359.21,3,Helps but limited in scope.,Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1767,17,0,2024-06-10,47,Female,HR,16,Retirement Plan,401k Catch-Up Contributions,509.65,5,Top-notch retirement plan.,Gen X,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3185,28,8,2023-08-17,29,Female,Finance,4,Life Insurance,Dependent Coverage,165.54,5,Great peace of mind for my family.,Millennial,<5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
689,30,2,2023-12-03,45,Male,HR,11,Tuition Reimbursement,Individual Courses,723.73,2,Complicated reimbursement process.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2831,7,0,2024-01-09,59,Male,Marketing,38,Flexible Spending Account,Healthcare FSA,450.0,4,Sufficient time off provided.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4449,8,7,2024-05-26,50,Female,HR,19,Wellness Programs,Premium Discount Tier 1,125.0,5,"Generous vacation days, very happy.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
3443,9,4,2024-05-24,44,Male,Marketing,8,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Gen X,5-15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4159,3,0,2023-11-26,23,Male,IT,2,Commuter Benefits,Transit Subsidy,325.0,3,Average amount of vacation days.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2756,3,0,2024-03-02,53,Male,HR,16,Commuter Benefits,Transit Subsidy,325.0,5,"Generous vacation days, very happy.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
983,3,8,2024-05-07,38,Male,Finance,15,Commuter Benefits,Transit Subsidy,325.0,5,"Generous vacation days, very happy.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3092,11,2,2024-06-20,23,Female,IT,5,Health Insurance,PPO Family,928.75,3,"Satisfactory, but could improve.",Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4677,19,5,2024-02-19,34,Male,IT,1,Gym Membership,Tier 2 Partners,343.73,4,"Good value, I enjoy the variety.",Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2284,14,4,2023-09-20,44,Male,IT,5,Gym Membership,Tier 1 Partners,73.36,3,"It's okay, I use it occasionally.",Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2593,22,5,2024-07-02,48,Female,Marketing,28,Health Insurance,HMO Family,624.0,3,"Satisfactory, but could improve.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,26,1,2023-11-27,64,Male,Marketing,26,Gym Membership,Family Membership,519.66,1,Membership is not very useful.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1328,23,10,2023-08-26,58,Female,IT,26,Life Insurance,Supplemental High Amount,969.28,3,"Average, but necessary.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2342,12,6,2023-08-27,33,Male,IT,14,Tuition Reimbursement,Graduate Degree,824.53,2,Complicated reimbursement process.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1711,7,7,2023-08-11,51,Male,HR,15,Flexible Spending Account,Healthcare FSA,450.0,3,Average amount of vacation days.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1083,25,2,2023-10-15,59,Female,HR,3,Life Insurance,Supplemental Standard,774.91,1,Disappointing service.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2690,25,6,2023-11-04,44,Male,Marketing,8,Life Insurance,Supplemental Standard,774.91,5,Great peace of mind for my family.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2594,18,8,2023-08-21,50,Female,Marketing,24,Retirement Plan,401k Investment Fees,743.01,3,"Standard, nothing exceptional.",Gen X,>15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4514,12,0,2023-10-06,61,Male,Marketing,3,Tuition Reimbursement,Graduate Degree,824.53,5,Incredible support for education.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4535,29,1,2023-10-10,52,Female,IT,15,Childcare,After-School Care,475.0,1,Barely any time off given.,Gen X,5-15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4525,13,10,2024-05-06,44,Male,Marketing,24,Cell Phone Allowance,Monthly Communications,65.0,1,Inconvenient and inefficient.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2931,25,0,2024-07-21,54,Female,IT,23,Life Insurance,Supplemental Standard,774.91,3,"Average, but necessary.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1132,28,0,2023-09-25,45,Female,HR,20,Life Insurance,Dependent Coverage,165.54,4,"Solid plan, happy with it.",Gen X,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3760,23,0,2024-06-25,63,Female,Finance,3,Life Insurance,Supplemental High Amount,969.28,1,Disappointing service.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
491,16,0,2024-02-17,45,Male,Marketing,25,Health Insurance,HDHP Individual,84.55,1,"Terrible service, would not recommend.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3998,27,4,2023-12-20,52,Male,Finance,28,Retirement Plan,401k Maximum Matching,913.01,5,Top-notch retirement plan.,Gen X,>15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,19,5,2023-10-31,37,Female,Marketing,19,Gym Membership,Tier 2 Partners,343.73,3,"It's okay, I use it occasionally.",Millennial,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
262,18,9,2023-10-29,40,Female,Marketing,1,Retirement Plan,401k Investment Fees,743.01,4,Good plan with decent returns.,Millennial,<5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4240,4,1,2024-05-22,55,Male,IT,1,Retirement Plan,401k High Contribution,261.44,3,"Standard, nothing exceptional.",Gen X,<5,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
902,18,1,2024-05-03,45,Male,Marketing,1,Retirement Plan,401k Investment Fees,743.01,2,Returns are not as expected.,Gen X,<5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3517,19,2,2024-04-30,63,Female,Sales,21,Gym Membership,Tier 2 Partners,343.73,2,Not many locations available.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2315,17,0,2024-03-20,41,Non-Binary,Finance,22,Retirement Plan,401k Catch-Up Contributions,509.65,2,Returns are not as expected.,Millennial,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2606,25,0,2024-05-15,56,Female,HR,10,Life Insurance,Supplemental Standard,774.91,2,Coverage is minimal.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2977,23,10,2023-11-02,51,Female,Marketing,19,Life Insurance,Supplemental High Amount,969.28,4,"Solid plan, happy with it.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1551,22,4,2023-10-01,22,Female,Sales,3,Health Insurance,HMO Family,624.0,4,"Great coverage, but a bit expensive.",Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2998,1,4,2023-11-07,40,Female,IT,14,Retirement Plan,401k Basic Matching,876.21,3,"Standard, nothing exceptional.",Millennial,5-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4802,1,5,2023-11-14,52,Female,Finance,12,Retirement Plan,401k Basic Matching,876.21,1,Unhappy with this benefit.,Gen X,5-15,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1165,7,7,2024-02-16,29,Male,Marketing,4,Flexible Spending Account,Healthcare FSA,450.0,5,"Generous vacation days, very happy.",Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2452,19,5,2024-04-20,37,Male,Marketing,14,Gym Membership,Tier 2 Partners,343.73,2,Not many locations available.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
3708,3,1,2024-07-12,58,Female,HR,3,Commuter Benefits,Transit Subsidy,325.0,3,Average amount of vacation days.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3314,12,1,2024-07-24,64,Female,Finance,17,Tuition Reimbursement,Graduate Degree,824.53,4,Great for further studies.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3796,27,0,2024-03-25,53,Male,Sales,6,Retirement Plan,401k Maximum Matching,913.01,4,Good plan with decent returns.,Gen X,5-15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4745,26,3,2023-08-29,32,Male,Finance,3,Gym Membership,Family Membership,519.66,3,"It's okay, I use it occasionally.",Millennial,<5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492,15,8,2024-02-13,47,Male,Marketing,19,Tuition Reimbursement,Professional Certification,359.21,5,Incredible support for education.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1847,15,8,2024-05-11,44,Female,Finance,14,Tuition Reimbursement,Professional Certification,359.21,2,Complicated reimbursement process.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2478,18,4,2024-01-01,23,Female,Marketing,2,Retirement Plan,401k Investment Fees,743.01,1,Unhappy with this benefit.,Gen Z,<5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4455,13,3,2024-06-16,63,Female,Marketing,1,Cell Phone Allowance,Monthly Communications,65.0,2,Not much flexibility offered.,Boomer,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
776,17,1,2024-07-20,25,Female,IT,4,Retirement Plan,401k Catch-Up Contributions,509.65,2,Returns are not as expected.,Gen Z,<5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4411,12,0,2024-02-01,65,Female,HR,33,Tuition Reimbursement,Graduate Degree,824.53,3,Helps but limited in scope.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4728,8,2,2023-10-16,28,Female,Marketing,1,Wellness Programs,Premium Discount Tier 1,125.0,1,Barely any time off given.,Millennial,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
4036,30,1,2023-09-19,41,Female,Marketing,18,Tuition Reimbursement,Individual Courses,723.73,3,Helps but limited in scope.,Millennial,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
216,11,3,2023-08-12,48,Female,Marketing,23,Health Insurance,PPO Family,928.75,4,"Great coverage, but a bit expensive.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2271,9,0,2024-02-15,44,Female,Marketing,17,Professional Development,Conference Attendance,850.0,1,Inconvenient and inefficient.,Gen X,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
934,15,7,2023-11-12,48,Male,HR,13,Tuition Reimbursement,Professional Certification,359.21,2,Complicated reimbursement process.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1014,22,7,2024-01-22,25,Male,Sales,7,Health Insurance,HMO Family,624.0,3,"Satisfactory, but could improve.",Gen Z,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1973,11,3,2023-10-23,63,Male,HR,24,Health Insurance,PPO Family,928.75,4,"Great coverage, but a bit expensive.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4218,2,0,2023-08-19,55,Female,HR,33,Health Insurance,PPO Individual,706.93,1,"Terrible service, would not recommend.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4568,27,0,2023-10-05,49,Male,IT,27,Retirement Plan,401k Maximum Matching,913.01,3,"Standard, nothing exceptional.",Gen X,>15,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1417,21,4,2024-07-15,30,Male,Marketing,4,Life Insurance,Basic Coverage,163.92,5,Great peace of mind for my family.,Millennial,<5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1535,7,10,2024-03-11,25,Non-Binary,Finance,6,Flexible Spending Account,Healthcare FSA,450.0,4,Sufficient time off provided.,Gen Z,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1151,15,0,2023-10-22,22,Female,IT,4,Tuition Reimbursement,Professional Certification,359.21,4,Great for further studies.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
3690,12,0,2023-11-21,42,Female,Sales,12,Tuition Reimbursement,Graduate Degree,824.53,4,Great for further studies.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3437,12,0,2024-02-26,24,Female,Sales,3,Tuition Reimbursement,Graduate Degree,824.53,4,Great for further studies.,Gen Z,<5,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4103,22,0,2024-08-04,51,Male,HR,19,Health Insurance,HMO Family,624.0,4,"Great coverage, but a bit expensive.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,5,0,2023-08-17,57,Male,Sales,35,Technology Stipend,Monthly Internet Allowance,75.0,3,"Good, but sometimes difficult.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2605,17,2,2024-07-25,35,Male,Sales,16,Retirement Plan,401k Catch-Up Contributions,509.65,3,"Standard, nothing exceptional.",Millennial,>15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3055,7,7,2024-04-02,35,Female,Marketing,11,Flexible Spending Account,Healthcare FSA,450.0,1,Barely any time off given.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2270,25,0,2024-01-28,49,Male,Finance,31,Life Insurance,Supplemental Standard,774.91,4,"Solid plan, happy with it.",Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4671,25,5,2024-02-16,46,Female,IT,13,Life Insurance,Supplemental Standard,774.91,2,Coverage is minimal.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4584,19,2,2023-11-10,46,Female,IT,20,Gym Membership,Tier 2 Partners,343.73,2,Not many locations available.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1939,14,0,2024-07-25,31,Female,Finance,12,Gym Membership,Tier 1 Partners,73.36,1,Membership is not very useful.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1799,18,0,2024-02-08,26,Male,HR,4,Retirement Plan,401k Investment Fees,743.01,3,"Standard, nothing exceptional.",Millennial,<5,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2192,30,3,2024-06-16,51,Male,Finance,18,Tuition Reimbursement,Individual Courses,723.73,5,Incredible support for education.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3616,28,5,2024-04-07,39,Female,HR,17,Life Insurance,Dependent Coverage,165.54,1,Disappointing service.,Millennial,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1931,4,0,2024-02-10,64,Female,IT,39,Retirement Plan,401k High Contribution,261.44,4,Good plan with decent returns.,Boomer,>15,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3895,14,0,2024-01-03,46,Female,Marketing,1,Gym Membership,Tier 1 Partners,73.36,3,"It's okay, I use it occasionally.",Gen X,<5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1914,7,2,2024-01-09,43,Female,Marketing,15,Flexible Spending Account,Healthcare FSA,450.0,1,Barely any time off given.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
329,27,2,2023-08-15,62,Male,Sales,2,Retirement Plan,401k Maximum Matching,913.01,5,Top-notch retirement plan.,Boomer,<5,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
261,22,3,2023-09-15,58,Female,Finance,23,Health Insurance,HMO Family,624.0,1,"Terrible service, would not recommend.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
313,6,0,2023-08-22,50,Male,Finance,15,Retirement Plan,401k Standard Matching,598.44,2,Returns are not as expected.,Gen X,5-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3855,11,1,2023-09-10,30,Male,Marketing,12,Health Insurance,PPO Family,928.75,1,"Terrible service, would not recommend.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3487,2,9,2024-03-29,65,Male,HR,38,Health Insurance,PPO Individual,706.93,1,"Terrible service, would not recommend.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3476,14,3,2023-12-24,63,Female,IT,36,Gym Membership,Tier 1 Partners,73.36,4,"Good value, I enjoy the variety.",Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
6,12,3,2024-03-13,48,Male,IT,8,Tuition Reimbursement,Graduate Degree,824.53,5,Incredible support for education.,Gen X,5-15,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4686,23,6,2023-10-08,42,Male,HR,20,Life Insurance,Supplemental High Amount,969.28,5,Great peace of mind for my family.,Gen X,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2235,7,0,2023-08-25,30,Male,Marketing,6,Flexible Spending Account,Healthcare FSA,450.0,2,Could use more vacation time.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4184,28,0,2023-11-03,58,Male,Sales,35,Life Insurance,Dependent Coverage,165.54,3,"Average, but necessary.",Boomer,>15,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3415,25,0,2024-01-22,65,Male,HR,10,Life Insurance,Supplemental Standard,774.91,2,Coverage is minimal.,Boomer,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
796,6,2,2023-09-04,31,Male,HR,12,Retirement Plan,401k Standard Matching,598.44,4,Good plan with decent returns.,Millennial,5-15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3387,20,0,2024-05-31,61,Female,HR,17,Tuition Reimbursement,Undergraduate Degree,489.96,5,Incredible support for education.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4137,11,1,2023-12-04,32,Female,Marketing,11,Health Insurance,PPO Family,928.75,4,"Great coverage, but a bit expensive.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4856,10,1,2024-08-04,63,Male,Marketing,38,Childcare,On-Site Infant Care,915.48,2,Limited availability.,Boomer,>15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
720,11,1,2024-07-10,31,Male,IT,12,Health Insurance,PPO Family,928.75,3,"Satisfactory, but could improve.",Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3215,17,5,2024-05-01,50,Female,IT,11,Retirement Plan,401k Catch-Up Contributions,509.65,4,Good plan with decent returns.,Gen X,5-15,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2916,18,0,2024-02-20,38,Male,Marketing,16,Retirement Plan,401k Investment Fees,743.01,5,Top-notch retirement plan.,Millennial,>15,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1904,25,0,2023-11-06,26,Male,IT,7,Life Insurance,Supplemental Standard,774.91,5,Great peace of mind for my family.,Millennial,5-15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4820,9,8,2024-03-20,36,Female,Sales,5,Professional Development,Conference Attendance,850.0,2,Not much flexibility offered.,Millennial,<5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
202,9,4,2023-10-01,38,Female,Finance,19,Professional Development,Conference Attendance,850.0,3,"Good, but sometimes difficult.",Millennial,>15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
